address/city,address/state,address/streetAddress,address/zipcode,bathrooms,bedrooms,datePriceChanged,daysOnZillow,favoriteCount,homeStatus,homeType,isNonOwnerOccupied,latitude,listing_sub_type/is_FSBA,listing_sub_type/is_FSBO,listing_sub_type/is_bankOwned,listing_sub_type/is_comingSoon,listing_sub_type/is_forAuction,listing_sub_type/is_foreclosure,listing_sub_type/is_newHome,listing_sub_type/is_openHouse,listing_sub_type/is_pending,livingArea,longitude,monthlyHoaFee,mortgageRates,mortgageRates/arm5Rate,mortgageRates/fifteenYearFixedRate,mortgageRates/thirtyYearFixedRate,pageViewCount,parentRegion,parentRegion/name,price,priceChange,propertyTaxRate,rentZestimate,restimateHighPercent,restimateLowPercent,taxAssessedValue,taxAssessedYear,timeOnZillow,url,yearBuilt,zestimate,zestimateHighPercent,zestimateLowPercent
Philadelphia,PA,6315 Lawnton St,19128,2,3,,1,31,FOR_SALE,SINGLE_FAMILY,FALSE,40.03879,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1750,-75.21574,,,4.591,3.941,4.602,676,,Roxborough,249900,,0.98,1770,29,21,246800,2021,1 day,https://www.zillow.com/homedetails/6315-Lawnton-St-Philadelphia-PA-19128/10276413_zpid/,1935,309500,10,10
Philadelphia,PA,1528 S Taney St,19146,1,3,,7,7,FOR_SALE,TOWNHOUSE,FALSE,39.933743,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,897,-75.18916,,,,,,230,,Grays Ferry,100000,,0.98,1394,29,21,24100,2021,7 days,https://www.zillow.com/homedetails/1528-S-Taney-St-Philadelphia-PA-19146/10369245_zpid/,1916,123100,26,22
Philadelphia,PA,9032 Cloverly Rd,19136,3,4,,1,46,FOR_SALE,SINGLE_FAMILY,FALSE,40.06032,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1161,-75.020676,,,3.951,3.594,4.426,655,,Pennypack Woods,299900,,0.98,1814,8,5,186500,2021,1 day,https://www.zillow.com/homedetails/9032-Cloverly-Rd-Philadelphia-PA-19136/10525068_zpid/,1950,286800,7,7
Philadelphia,PA,11604 Bustleton Ave,19116,2,3,,7,17,FOR_SALE,SINGLE_FAMILY,FALSE,40.11736,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1526,-75.019646,,,3.951,3.594,4.426,639,,Somerton,439990,,0.98,1764,17,8,266000,2021,7 days,https://www.zillow.com/homedetails/11604-Bustleton-Ave-Philadelphia-PA-19116/10532649_zpid/,1961,310000,11,10
Philadelphia,PA,8 Kings Oak Ln,19115,3,4,,1,53,FOR_SALE,SINGLE_FAMILY,FALSE,40.09374,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4300,-75.062965,,,3.792,3.486,4.322,1149,,Bustleton,799900,,0.98,,,,476000,2021,1 day,https://www.zillow.com/homedetails/8-Kings-Oak-Ln-Philadelphia-PA-19115/80945463_zpid/,1989,,,
Philadelphia,PA,2551 N Napa St,19132,0,3,,7,4,FOR_SALE,LOT,FALSE,39.995483,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,924,-75.182724,,,,,,183,,Strawberry Mansion,27500,,0.98,1016,28,41,3200,2021,7 days,https://www.zillow.com/homedetails/2551-N-Napa-St-Philadelphia-PA-19132/10313572_zpid/,1915,,,
Philadelphia,PA,4017 Creston St,19135,1,3,,1,10,FOR_SALE,TOWNHOUSE,FALSE,40.025932,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1086,-75.06544,,,4.591,3.941,4.602,206,,Wissinoming,150000,,0.98,1350,11,7,97100,2021,1 day,https://www.zillow.com/homedetails/4017-Creston-St-Philadelphia-PA-19135/10559442_zpid/,1940,166800,9,9
Philadelphia,PA,1811-19 Chestnut St #306,19103,2,2,,7,12,FOR_SALE,CONDO,FALSE,39.952034,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1118,-75.17088,,,3.951,3.594,4.426,207,,Rittenhouse,440000,,0.98,3049,42,15,405800,2021,7 days,https://www.zillow.com/homedetails/1811-19-Chestnut-St-306-Philadelphia-PA-19103/87763669_zpid/,1900,440000,5,5
Philadelphia,PA,629 Sears St,19147,2,2,,1,40,FOR_SALE,TOWNHOUSE,FALSE,39.93222,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,900,-75.15535,,,3.951,3.594,4.426,467,,Dickinson Narrows,375000,,0.98,1849,19,8,166100,2021,1 day,https://www.zillow.com/homedetails/629-Sears-St-Philadelphia-PA-19147/10173148_zpid/,1915,276700,10,9
Philadelphia,PA,2003 S Opal St,19145,1,3,,8,0,FOR_SALE,TOWNHOUSE,FALSE,39.926594,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,956,-75.17831,,,4.591,3.941,4.602,150,,West Passyunk,250000,,0.98,1399,7,7,87200,2021,8 days,https://www.zillow.com/homedetails/2003-S-Opal-St-Philadelphia-PA-19145/10458958_zpid/,1920,154000,21,22
Philadelphia,PA,2134 S Bancroft St,19145,2,3,,1,11,FOR_SALE,TOWNHOUSE,FALSE,39.924,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1042,-75.17383,,,3.951,3.594,4.426,156,,Newbold,330000,,0.98,1684,9,9,171400,2021,1 day,https://www.zillow.com/homedetails/2134-S-Bancroft-St-Philadelphia-PA-19145/10304723_zpid/,1920,283000,8,8
Philadelphia,PA,1719 S 21st St,19145,3,3,,8,2,FOR_SALE,TOWNHOUSE,FALSE,39.93003,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1190,-75.180046,,,3.951,3.594,4.426,102,,Point Breeze,349000,,0.98,1797,22,11,258200,2021,8 days,https://www.zillow.com/homedetails/1719-S-21st-St-Philadelphia-PA-19145/10366975_zpid/,1925,331800,7,7
Philadelphia,PA,3413 N Judson St,19140,1,3,,8,29,FOR_SALE,TOWNHOUSE,FALSE,40.00744,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1240,-75.16723,,,,,,632,,Tioga,35000,,0.98,1350,18,5,33300,2021,8 days,https://www.zillow.com/homedetails/3413-N-Judson-St-Philadelphia-PA-19140/10228194_zpid/,1955,69800,36,32
Philadelphia,PA,1719 Christian St,19146,3,3,,1,58,FOR_SALE,TOWNHOUSE,FALSE,39.94087,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1830,-75.17173,,,3.792,3.486,4.322,446,,Graduate Hospital,689000,,0.98,2393,16,34,476400,2021,1 day,https://www.zillow.com/homedetails/1719-Christian-St-Philadelphia-PA-19146/246236903_zpid/,1920,473800,15,14
Philadelphia,PA,2425 S Iseminger St,19148,2,3,,9,18,FOR_SALE,TOWNHOUSE,FALSE,39.91967,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,927,-75.16783,,,4.591,3.941,4.602,643,,Lower Moyamensing,210000,,0.98,1500,7,14,185400,2021,9 days,https://www.zillow.com/homedetails/2425-S-Iseminger-St-Philadelphia-PA-19148/10395939_zpid/,1920,237200,12,12
Philadelphia,PA,2536 W Girard Ave #3,19130,2,2,,1,9,FOR_SALE,TOWNHOUSE,FALSE,39.973698,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1494,-75.17843,253,,3.951,3.594,4.426,136,,Fairmount,425000,,0.98,,,,318300,2021,1 day,https://www.zillow.com/homedetails/2536-W-Girard-Ave-3-Philadelphia-PA-19130/246161596_zpid/,2017,,,
Philadelphia,PA,3034 Tulip St,19134,2,2,,9,11,FOR_SALE,TOWNHOUSE,FALSE,39.987698,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,802,-75.11144,,,4.591,3.941,4.602,199,,Richmond,205000,,0.98,1450,14,10,63900,2021,9 days,https://www.zillow.com/homedetails/3034-Tulip-St-Philadelphia-PA-19134/10301066_zpid/,1920,205000,5,5
Philadelphia,PA,3225 Rhett Rd,19154,2,2,,1,9,FOR_SALE,TOWNHOUSE,FALSE,40.0884,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,800,-74.98338,,,4.591,3.941,4.602,299,,Modena,235000,,0.98,1114,17,22,173600,2021,1 day,https://www.zillow.com/homedetails/3225-Rhett-Rd-Philadelphia-PA-19154/10584013_zpid/,1964,230800,6,7
Philadelphia,PA,3889 Dungan St,19124,1,3,,10,9,FOR_SALE,TOWNHOUSE,FALSE,40.006016,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1230,-75.1022,,,,,,572,,Juniata Park,99000,,0.98,1284,10,8,90800,2021,10 days,https://www.zillow.com/homedetails/3889-Dungan-St-Philadelphia-PA-19124/10339891_zpid/,1925,127400,16,18
Philadelphia,PA,1813 E Pastorius St,19138,3,3,,1,6,FOR_SALE,TOWNHOUSE,FALSE,40.06305,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1826,-75.1574,,,3.951,3.594,4.426,117,,West Oak Lane,295000,,0.98,1399,14,7,118100,2021,1 day,https://www.zillow.com/homedetails/1813-E-Pastorius-St-Philadelphia-PA-19138/10220696_zpid/,1925,200800,10,11
Philadelphia,PA,312 W Ruscomb St,19120,0,,,10,2,FOR_SALE,LOT,FALSE,40.026775,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1440,-75.13021,,,,,,40,,Olney,34900,,0.98,1050,5,18,20200,2021,10 days,https://www.zillow.com/homedetails/312-W-Ruscomb-St-Philadelphia-PA-19120/118350626_zpid/,,,,
Philadelphia,PA,1605 N Philip St,19122,3,3,,1,34,FOR_SALE,TOWNHOUSE,FALSE,39.975,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2622,-75.13883,,,3.951,3.594,4.426,314,,Olde Kensington,545000,,0.98,3114,14,13,461700,2021,1 day,https://www.zillow.com/homedetails/1605-N-Philip-St-Philadelphia-PA-19122/118362601_zpid/,2017,561800,7,6
Philadelphia,PA,2627 S Colorado St,19145,3,2,1.65E+12,10,10,FOR_SALE,TOWNHOUSE,FALSE,39.918213,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,998,-75.17642,,,3.951,3.594,4.426,379,,Girard Estates,369999,-5001,0.98,1699,9,9,178400,2021,10 days,https://www.zillow.com/homedetails/2627-S-Colorado-St-Philadelphia-PA-19145/10305829_zpid/,1938,304500,8,7
Philadelphia,PA,7101 Charles St,19135,,4,,1,5,FOR_SALE,MULTI_FAMILY,FALSE,40.0339,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1716,-75.04371,,,3.951,3.594,4.426,233,,Tacony,359900,,0.98,1025,26,22,,,1 day,https://www.zillow.com/homedetails/7101-Charles-St-Philadelphia-PA-19135/2136610385_zpid/,1950,230400,13,13
Philadelphia,PA,3900 Ford Rd APT 21H,19131,1,1,,11,17,FOR_SALE,CONDO,FALSE,39.998676,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,986,-75.20758,,,4.591,3.941,4.602,387,,Wynnefield Heights,160200,,0.98,1232,33,34,73900,2021,11 days,https://www.zillow.com/homedetails/3900-Ford-Rd-APT-21H-Philadelphia-PA-19131/10607837_zpid/,1960,136400,10,10
Philadelphia,PA,1143 Dyre St,19124,2,4,,1,20,FOR_SALE,SINGLE_FAMILY,FALSE,40.024956,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1826,-75.08538,,,3.951,3.594,4.426,398,,Northwood,275000,,0.98,1778,41,17,177000,2021,1 day,https://www.zillow.com/homedetails/1143-Dyre-St-Philadelphia-PA-19124/10291095_zpid/,1940,243800,10,11
Philadelphia,PA,604-36 S Washington Sq #401-403,19106,3,3,,12,3,FOR_SALE,CONDO,FALSE,39.94591,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1650,-75.15231,,,3.792,3.486,4.322,149,,Society Hill,770000,,0.98,,,,,,12 days,https://www.zillow.com/homedetails/604-36-S-Washington-Sq-401-403-Philadelphia-PA-19106/2065511320_zpid/,1963,,,
Philadelphia,PA,10008 Westbourne Pl,19114,2,3,1.65E+12,1,20,FOR_SALE,TOWNHOUSE,FALSE,40.076805,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1540,-74.998024,,,3.951,3.594,4.426,472,,Morrell Park,324900,-100,0.98,1900,13,11,218300,2021,1 day,https://www.zillow.com/homedetails/10008-Westbourne-Pl-Philadelphia-PA-19114/10577170_zpid/,1965,321500,6,6
Philadelphia,PA,4328 Malta St,19124,1,3,,13,4,FOR_SALE,MULTI_FAMILY,FALSE,40.014023,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1120,-75.1088,,,,,,182,,Juniata Park,0,,0.98,1277,16,12,121800,2021,13 days,https://www.zillow.com/homedetails/4328-Malta-St-Philadelphia-PA-19124/10337463_zpid/,1925,178000,11,12
Philadelphia,PA,3517 Churchill Ln,19114,2,3,,1,28,FOR_SALE,TOWNHOUSE,FALSE,40.072063,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1510,-74.98917,,,3.951,3.594,4.426,424,,Morrell Park,310000,,0.98,1800,11,11,189400,2021,1 day,https://www.zillow.com/homedetails/3517-Churchill-Ln-Philadelphia-PA-19114/10578344_zpid/,1964,290600,5,5
Philadelphia,PA,1240 W Sergeant St,19133,1,3,1.65E+12,13,12,FOR_SALE,SINGLE_FAMILY,FALSE,39.99117,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1024,-75.1524,,,4.591,3.941,4.602,579,,Hartranft,130000,-50000,0.98,1300,8,12,35500,2021,13 days,https://www.zillow.com/homedetails/1240-W-Sergeant-St-Philadelphia-PA-19133/10375117_zpid/,1925,,,
Philadelphia,PA,3014 Ryan Ave,19152,3,3,,1,14,FOR_SALE,SINGLE_FAMILY,FALSE,40.045063,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1552,-75.04566,,,3.951,3.594,4.426,505,,Mayfair,359900,,0.98,,,,252200,2021,1 day,https://www.zillow.com/homedetails/3014-Ryan-Ave-Philadelphia-PA-19152/10568497_zpid/,1955,,,
Philadelphia,PA,201-59 N 8th St #415,19106,1,1,,13,4,FOR_SALE,CONDO,FALSE,39.95586,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,976,-75.15202,,,3.951,3.594,4.426,188,,Old City,339900,,0.98,2100,16,21,246000,2021,13 days,https://www.zillow.com/homedetails/201-59-N-8th-St-415-Philadelphia-PA-19106/67364923_zpid/,1970,295800,9,8
Philadelphia,PA,2647 Earp St,19146,0,3,,14,0,FOR_SALE,LOT,FALSE,39.93615,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,784,-75.1888,,,4.591,3.941,4.602,76,,Grays Ferry,180000,,0.98,1264,12,14,31000,2021,14 days,https://www.zillow.com/homedetails/2647-Earp-St-Philadelphia-PA-19146/10363950_zpid/,1923,,,
Philadelphia,PA,905-909 Christian St,19147,6,6,,1,5,FOR_SALE,MULTI_FAMILY,FALSE,39.938625,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4399,-75.15655,,,3.483,3.688,4.314,186,,Bella Vista,1700000,,0.98,,,,,,1 day,https://www.zillow.com/homedetails/905-909-Christian-St-Philadelphia-PA-19147/2069856682_zpid/,1920,,,
Philadelphia,PA,Earp St,19146,0,,,14,0,FOR_SALE,LOT,FALSE,39.93602,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,-75.18929,,,4.591,3.941,4.602,68,,Grays Ferry,129000,,0.98,,,,,,14 days,https://www.zillow.com/homedetails/Earp-St-Philadelphia-PA-19146/2065537339_zpid/,,,,
Philadelphia,PA,423 N 61st St,19151,0,,,15,0,FOR_SALE,LOT,FALSE,39.968754,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1052,-75.241264,,,,,,67,,Haddington,60000,,0.98,945,33,11,17600,2021,15 days,https://www.zillow.com/homedetails/423-N-61st-St-Philadelphia-PA-19151/10341914_zpid/,,,,
Philadelphia,PA,4616 N Front St,19140,1,3,,1,13,FOR_SALE,TOWNHOUSE,FALSE,40.02043,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1350,-75.12487,,,4.591,3.941,4.602,239,,Feltonville,150000,,0.98,1234,15,12,60600,2021,1 day,https://www.zillow.com/homedetails/4616-N-Front-St-Philadelphia-PA-19140/10429311_zpid/,1940,150100,14,15
Philadelphia,PA,5531 W Thompson St,19131,1,4,,1,2,FOR_SALE,TOWNHOUSE,FALSE,39.97249,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1059,-75.23212,,,,,,57,,Carroll Park,110000,,0.98,,,,62300,2021,1 day,https://www.zillow.com/homedetails/5531-W-Thompson-St-Philadelphia-PA-19131/10190697_zpid/,1915,,,
Philadelphia,PA,1327 Robbins St,19111,1.5,3,1.65E+12,16,33,FOR_SALE,SINGLE_FAMILY,FALSE,40.038696,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1152,-75.07914,,,4.591,3.941,4.602,1208,,Oxford Circle,185000,-10000,0.98,1442,12,5,109300,2021,16 days,https://www.zillow.com/homedetails/1327-Robbins-St-Philadelphia-PA-19111/10490320_zpid/,1958,200600,9,10
Philadelphia,PA,128 N 60th St,19139,1,3,,16,12,FOR_SALE,TOWNHOUSE,FALSE,39.964233,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1098,-75.24052,,,,,,297,,Haddington,99900,,0.98,1300,8,8,70400,2021,16 days,https://www.zillow.com/homedetails/128-N-60th-St-Philadelphia-PA-19139/10341469_zpid/,1942,115700,21,22
Philadelphia,PA,1810 Rittenhouse Sq APT 210,19103,1,1,,1,10,FOR_SALE,APARTMENT,FALSE,39.94844,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,622,-75.17135,797,,4.591,3.941,4.602,156,,Rittenhouse,199900,,0.98,3986,29,46,,,1 day,https://www.zillow.com/homedetails/1810-Rittenhouse-Sq-APT-210-Philadelphia-PA-19103/2095167673_zpid/,1952,860000,19,18
Philadelphia,PA,57 W Seymour St,19144,2,4,1.63E+12,17,5,FOR_SALE,SINGLE_FAMILY,FALSE,40.027958,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2250,-75.16537,,,4.591,3.941,4.602,405,,Germantown Southwest,250000,50000,0.98,2169,24,19,133700,2021,17 days,https://www.zillow.com/homedetails/57-W-Seymour-St-Philadelphia-PA-19144/10232129_zpid/,1910,247800,16,16
Philadelphia,PA,7141 Jackson St,19135,2,3,,1,25,FOR_SALE,TOWNHOUSE,FALSE,40.03083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1788,-75.03919,,,4.591,3.941,4.602,442,,Tacony,179900,,0.98,1399,9,7,129600,2021,1 day,https://www.zillow.com/homedetails/7141-Jackson-St-Philadelphia-PA-19135/10420761_zpid/,1950,167900,11,12
Philadelphia,PA,2725 W Oakdale St,19132,1,3,,17,42,FOR_SALE,SINGLE_FAMILY,FALSE,39.996372,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1176,-75.176384,,,,,,992,,Strawberry Mansion,55000,,0.98,1300,8,15,28500,2021,17 days,https://www.zillow.com/homedetails/2725-W-Oakdale-St-Philadelphia-PA-19132/10311951_zpid/,1919,88800,33,30
Philadelphia,PA,12515 Nanton Dr,19154,2,3,,1,10,FOR_SALE,TOWNHOUSE,FALSE,40.092773,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1332,-74.970345,,,3.951,3.594,4.426,243,,Parkwood Manor,274000,,0.98,1794,22,8,198400,2021,1 day,https://www.zillow.com/homedetails/12515-Nanton-Dr-Philadelphia-PA-19154/10589125_zpid/,1965,282200,6,6
Philadelphia,PA,435 Saint Luke St,19140,1,3,,17,28,FOR_SALE,TOWNHOUSE,FALSE,40.017708,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1120,-75.13386,,,,,,443,,Feltonville,115000,,0.98,1149,13,10,39000,2021,17 days,https://www.zillow.com/homedetails/435-Saint-Luke-St-Philadelphia-PA-19140/10207628_zpid/,1920,,,
Philadelphia,PA,1924 Griffith St,19111,2,4,,1,25,FOR_SALE,SINGLE_FAMILY,FALSE,40.06007,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1360,-75.05864,,,3.951,3.594,4.426,304,,Rhawnhurst,279900,,0.98,1627,6,24,206200,2021,1 day,https://www.zillow.com/homedetails/1924-Griffith-St-Philadelphia-PA-19111/10516295_zpid/,1940,219800,14,16
Philadelphia,PA,2500 Hobson St,19142,2,3,,18,4,FOR_SALE,SINGLE_FAMILY,FALSE,39.91952,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1518,-75.23388,,,4.591,3.941,4.602,358,,Elmwood,250000,,0.98,1500,20,12,117300,2021,18 days,https://www.zillow.com/homedetails/2500-Hobson-St-Philadelphia-PA-19142/10411038_zpid/,1935,171800,15,16
Philadelphia,PA,4408 Overbrook Ave,19131,2,3,,1,4,FOR_SALE,TOWNHOUSE,FALSE,40.002026,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1352,-75.220634,,,4.591,3.941,4.602,144,,Wynnefield,223900,,0.98,,,,166300,2021,1 day,https://www.zillow.com/homedetails/4408-Overbrook-Ave-Philadelphia-PA-19131/10486227_zpid/,1925,,,
Philadelphia,PA,2158 E Orleans St,19134,0,,,19,0,FOR_SALE,LOT,FALSE,39.988216,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,728,-75.11482,,,,,,84,,Richmond,65000,,0.98,974,41,14,13300,2021,19 days,https://www.zillow.com/homedetails/2158-E-Orleans-St-Philadelphia-PA-19134/10299482_zpid/,1920,,,
Philadelphia,PA,2647 Cedar St,19125,3,3,1.65E+12,19,2,FOR_SALE,TOWNHOUSE,FALSE,39.98107,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,778,-75.118965,,,3.483,3.688,4.314,271,,Fishtown,1250000,-250000,0.98,1699,18,21,141900,2021,19 days,https://www.zillow.com/homedetails/2647-Cedar-St-Philadelphia-PA-19125/10323925_zpid/,1920,260200,15,15
Philadelphia,PA,2112 Palethorp St,19122,2,2,,19,2,FOR_SALE,TOWNHOUSE,FALSE,39.98247,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,820,-75.13637,,,4.591,3.941,4.602,202,,West Kensington,250000,,0.98,1249,20,16,57200,2021,19 days,https://www.zillow.com/homedetails/2112-Palethorp-St-Philadelphia-PA-19122/10261486_zpid/,1930,144100,22,21
Philadelphia,PA,6702 Dorel St,19142,2,4,,1,4,FOR_SALE,TOWNHOUSE,FALSE,39.917046,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1170,-75.229225,,,4.591,3.941,4.602,72,,Elmwood,189900,,0.98,,,,79900,2021,1 day,https://www.zillow.com/homedetails/6702-Dorel-St-Philadelphia-PA-19142/10413310_zpid/,1920,,,
Philadelphia,PA,4735 Ashville St,19136,1,2,,1,3,FOR_SALE,TOWNHOUSE,FALSE,40.033714,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,928,-75.02597,,,4.591,3.941,4.602,102,,Holmesburg,165000,,0.98,1350,15,11,89600,2021,1 day,https://www.zillow.com/homedetails/4735-Ashville-St-Philadelphia-PA-19136/10573256_zpid/,1953,166400,12,12
Philadelphia,PA,223 S 49th St,19139,3,3,1.65E+12,20,11,FOR_SALE,MULTI_FAMILY,FALSE,39.955433,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2160,-75.21946,,,3.951,3.594,4.426,632,,Walnut Hill,360000,-20000,0.98,1440,5,22,273100,2021,20 days,https://www.zillow.com/homedetails/223-S-49th-St-Philadelphia-PA-19139/10452434_zpid/,1925,298900,11,10
Philadelphia,PA,1908 Stanwood St,19152,1,3,,21,3,FOR_SALE,SINGLE_FAMILY,FALSE,40.063515,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1512,-75.056335,,,,,,241,,Rhawnhurst,0,,0.98,1500,5,13,193100,2021,21 days,https://www.zillow.com/homedetails/1908-Stanwood-St-Philadelphia-PA-19152/10517040_zpid/,1950,265800,8,8
Philadelphia,PA,4944 Gransback St,19120,1,3,,1,6,FOR_SALE,TOWNHOUSE,FALSE,40.02458,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1200,-75.11532,,,4.591,3.941,4.602,138,,Feltonville,165000,,0.98,1335,15,15,62300,2021,1 day,https://www.zillow.com/homedetails/4944-Gransback-St-Philadelphia-PA-19120/10425714_zpid/,1942,104900,19,21
Philadelphia,PA,3101 N Stillman St,19132,2,3,1.65E+12,21,10,FOR_SALE,TOWNHOUSE,FALSE,40.00244,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1166,-75.17142,,,,,,298,,Allegheny West,55000,-25000,0.98,1350,5,13,26300,2021,21 days,https://www.zillow.com/homedetails/3101-N-Stillman-St-Philadelphia-PA-19132/10378824_zpid/,1925,95100,29,28
Philadelphia,PA,200-10 Lombard St #633,19147,1,1,,22,16,FOR_SALE,CONDO,FALSE,39.941666,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,639,-75.14645,,,4.591,3.941,4.602,254,,Society Hill,235000,,0.98,1517,10,7,189100,2021,22 days,https://www.zillow.com/homedetails/200-10-Lombard-St-633-Philadelphia-PA-19147/10597751_zpid/,1985,236200,8,8
Philadelphia,PA,4000 Gypsy Ln UNIT 527,19129,1,2,,1,4,FOR_SALE,CONDO,FALSE,40.01529,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1054,-75.20121,452,,4.591,3.941,4.602,146,,East Falls,189900,,0.98,,,,,,1 day,https://www.zillow.com/homedetails/4000-Gypsy-Ln-UNIT-527-Philadelphia-PA-19129/2064728821_zpid/,1970,,,
Philadelphia,PA,2019 E Madison St,19134,4,7,,22,15,FOR_SALE,MULTI_FAMILY,FALSE,39.99435,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2311,-75.10982,,,4.591,3.941,4.602,524,,Harrowgate,205000,,0.98,2034,20,13,77400,2021,22 days,https://www.zillow.com/homedetails/2019-E-Madison-St-Philadelphia-PA-19134/165313995_zpid/,1900,228000,26,24
